#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
1AD2._	0.19730941704035873	0.02242152466367713	0.09865470852017937	0.06726457399103139	0.07174887892376682	0.02242152466367713	0.0	0.008968609865470852	0.008968609865470852	0.013452914798206279	0.11210762331838565	0.008968609865470852	0.013452914798206279	0.013452914798206279	0.03139013452914798	0.05829596412556054	0.013452914798206279	0.017937219730941704	0.017937219730941704	0.02242152466367713	0.06726457399103139	0.008968609865470852	0.03587443946188341	0.02242152466367713	0.04484304932735426
1AKO._	0.1348314606741573	0.026217228464419477	0.052434456928838954	0.06741573033707865	0.0749063670411985	0.0299625468164794	0.0149812734082397	0.0149812734082397	0.011235955056179775	0.0299625468164794	0.052434456928838954	0.018726591760299626	0.0299625468164794	0.018726591760299626	0.033707865168539325	0.0449438202247191	0.011235955056179775	0.026217228464419477	0.0299625468164794	0.03745318352059925	0.0898876404494382	0.0299625468164794	0.033707865168539325	0.02247191011235955	0.06367041198501873
1ALO._	0.17660044150110377	0.037527593818984545	0.05739514348785872	0.05739514348785872	0.11479028697571744	0.03421633554083885	0.004415011037527594	0.00772626931567329	0.006622516556291391	0.02097130242825607	0.05518763796909492	0.00772626931567329	0.012141280353200883	0.00772626931567329	0.03421633554083885	0.056291390728476824	0.00772626931567329	0.013245033112582781	0.011037527593818985	0.025386313465783666	0.12141280353200883	0.016556291390728478	0.026490066225165563	0.03090507726269316	0.056291390728476824
1AMP._	0.12758620689655173	0.03103448275862069	0.02413793103448276	0.027586206896551724	0.15172413793103448	0.03793103448275862	0.0034482758620689655	0.010344827586206896	0.006896551724137931	0.03793103448275862	0.02413793103448276	0.010344827586206896	0.006896551724137931	0.0	0.03103448275862069	0.034482758620689655	0.020689655172413793	0.0034482758620689655	0.017241379310344827	0.03103448275862069	0.13793103448275862	0.03103448275862069	0.027586206896551724	0.05517241379310345	0.1103448275862069
1ARU._	0.1791044776119403	0.026865671641791045	0.029850746268656716	0.04477611940298507	0.1253731343283582	0.01791044776119403	0.008955223880597015	0.011940298507462687	0.008955223880597015	0.020895522388059702	0.029850746268656716	0.005970149253731343	0.0029850746268656717	0.005970149253731343	0.023880597014925373	0.05373134328358209	0.005970149253731343	0.005970149253731343	0.011940298507462687	0.023880597014925373	0.1253731343283582	0.020895522388059702	0.01791044776119403	0.029850746268656716	0.16119402985074627
1CDE._	0.15865384615384615	0.052884615384615384	0.0673076923076923	0.04807692307692308	0.11538461538461539	0.04807692307692308	0.004807692307692308	0.0	0.009615384615384616	0.014423076923076924	0.0673076923076923	0.014423076923076924	0.004807692307692308	0.019230769230769232	0.028846153846153848	0.057692307692307696	0.0	0.019230769230769232	0.02403846153846154	0.019230769230769232	0.11057692307692307	0.004807692307692308	0.04326923076923077	0.019230769230769232	0.04807692307692308
1CDY._	0.096045197740113	0.011299435028248588	0.03389830508474576	0.05084745762711865	0.13559322033898305	0.01694915254237288	0.0	0.01694915254237288	0.005649717514124294	0.011299435028248588	0.05649717514124294	0.005649717514124294	0.02824858757062147	0.005649717514124294	0.04519774011299435	0.02824858757062147	0.005649717514124294	0.005649717514124294	0.01694915254237288	0.05084745762711865	0.13559322033898305	0.02824858757062147	0.05084745762711865	0.02824858757062147	0.12994350282485875
1DMB._	0.17615176151761516	0.037940379403794036	0.051490514905149054	0.056910569105691054	0.08943089430894309	0.032520325203252036	0.01084010840108401	0.005420054200542005	0.016260162601626018	0.037940379403794036	0.04878048780487805	0.016260162601626018	0.005420054200542005	0.02710027100271003	0.024390243902439025	0.05962059620596206	0.005420054200542005	0.02710027100271003	0.018970189701897018	0.02710027100271003	0.0948509485094851	0.032520325203252036	0.032520325203252036	0.018970189701897018	0.04607046070460705
1EDE._	0.13268608414239483	0.038834951456310676	0.04854368932038835	0.05825242718446602	0.09385113268608414	0.05825242718446602	0.006472491909385114	0.012944983818770227	0.006472491909385114	0.045307443365695796	0.032362459546925564	0.025889967637540454	0.019417475728155338	0.009708737864077669	0.016181229773462782	0.05177993527508091	0.019417475728155338	0.009708737864077669	0.019417475728155338	0.038834951456310676	0.09385113268608414	0.038834951456310676	0.012944983818770227	0.04854368932038835	0.061488673139158574
1EHS._	0.2127659574468085	0.02127659574468085	0.06382978723404255	0.0	0.10638297872340426	0.0425531914893617	0.0	0.02127659574468085	0.0	0.0	0.0425531914893617	0.02127659574468085	0.0425531914893617	0.06382978723404255	0.02127659574468085	0.0425531914893617	0.0	0.02127659574468085	0.0	0.02127659574468085	0.06382978723404255	0.02127659574468085	0.0425531914893617	0.02127659574468085	0.10638297872340426
1FAS._	0.08333333333333333	0.0	0.03333333333333333	0.05	0.06666666666666667	0.016666666666666666	0.0	0.016666666666666666	0.0	0.016666666666666666	0.05	0.0	0.05	0.0	0.08333333333333333	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.06666666666666667	0.05	0.06666666666666667	0.016666666666666666	0.25
1GEN._	0.12060301507537688	0.06030150753768844	0.035175879396984924	0.05025125628140704	0.09045226130653267	0.04020100502512563	0.04522613065326633	0.020100502512562814	0.010050251256281407	0.04020100502512563	0.04522613065326633	0.020100502512562814	0.01507537688442211	0.010050251256281407	0.04522613065326633	0.06532663316582915	0.010050251256281407	0.03015075376884422	0.005025125628140704	0.01507537688442211	0.08040201005025126	0.020100502512562814	0.035175879396984924	0.05025125628140704	0.04020100502512563
1GOF._	0.11912225705329153	0.04231974921630094	0.034482758620689655	0.02037617554858934	0.14106583072100312	0.032915360501567396	0.012539184952978056	0.0109717868338558	0.0109717868338558	0.032915360501567396	0.032915360501567396	0.007836990595611285	0.0109717868338558	0.004702194357366771	0.03605015673981191	0.03605015673981191	0.001567398119122257	0.004702194357366771	0.001567398119122257	0.03134796238244514	0.13479623824451412	0.03605015673981191	0.03134796238244514	0.03761755485893417	0.13479623824451412
1HCZ._	0.1686746987951807	0.0321285140562249	0.04417670682730924	0.03614457831325301	0.13654618473895583	0.01606425702811245	0.0	0.004016064257028112	0.020080321285140562	0.028112449799196786	0.04819277108433735	0.012048192771084338	0.012048192771084338	0.01606425702811245	0.024096385542168676	0.07228915662650602	0.0	0.01606425702811245	0.0	0.024096385542168676	0.11244979919678715	0.020080321285140562	0.040160642570281124	0.040160642570281124	0.07630522088353414
1IYU._	0.2564102564102564	0.0	0.08974358974358974	0.15384615384615385	0.05128205128205128	0.0	0.0	0.0	0.0	0.0	0.0641025641025641	0.0	0.0	0.01282051282051282	0.02564102564102564	0.14102564102564102	0.0	0.01282051282051282	0.0	0.038461538461538464	0.08974358974358974	0.0	0.01282051282051282	0.02564102564102564	0.02564102564102564
1KRS._	0.1559633027522936	0.027522935779816515	0.09174311926605505	0.045871559633027525	0.08256880733944955	0.01834862385321101	0.0	0.027522935779816515	0.01834862385321101	0.009174311926605505	0.08256880733944955	0.009174311926605505	0.027522935779816515	0.027522935779816515	0.03669724770642202	0.10091743119266056	0.009174311926605505	0.009174311926605505	0.01834862385321101	0.027522935779816515	0.05504587155963303	0.01834862385321101	0.027522935779816515	0.05504587155963303	0.01834862385321101
1LBA._	0.16551724137931034	0.027586206896551724	0.0896551724137931	0.020689655172413793	0.07586206896551724	0.020689655172413793	0.006896551724137931	0.013793103448275862	0.027586206896551724	0.013793103448275862	0.041379310344827586	0.027586206896551724	0.027586206896551724	0.041379310344827586	0.04827586206896552	0.07586206896551724	0.0	0.020689655172413793	0.013793103448275862	0.013793103448275862	0.07586206896551724	0.020689655172413793	0.034482758620689655	0.020689655172413793	0.07586206896551724
1LIS._	0.13846153846153847	0.038461538461538464	0.07692307692307693	0.05384615384615385	0.09230769230769231	0.09230769230769231	0.023076923076923078	0.0	0.023076923076923078	0.007692307692307693	0.07692307692307693	0.05384615384615385	0.03076923076923077	0.007692307692307693	0.03076923076923077	0.046153846153846156	0.015384615384615385	0.015384615384615385	0.007692307692307693	0.007692307692307693	0.05384615384615385	0.015384615384615385	0.06923076923076923	0.0	0.023076923076923078
1LST._	0.14285714285714285	0.04201680672268908	0.06722689075630252	0.037815126050420166	0.10084033613445378	0.046218487394957986	0.008403361344537815	0.004201680672268907	0.02100840336134454	0.01680672268907563	0.06302521008403361	0.008403361344537815	0.029411764705882353	0.01680672268907563	0.02100840336134454	0.07563025210084033	0.01680672268907563	0.025210084033613446	0.008403361344537815	0.02100840336134454	0.058823529411764705	0.02100840336134454	0.01680672268907563	0.06302521008403361	0.06722689075630252
